SKP000488	Klebsiella quasipneumoniae subsp. similipneumoniae	strong	254	98772	279628	ST2109	0	1	3	3	-	0	-	0	-	0	-	0	-	-	wzi100	KL10	?-	Good	96.95%	KL10_15_wcsO	O3/O3a	none	Very high	95.89%		ST2109	42	22	18	22	79	41	179	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Aac3-IId*	-	-	Qnr-S1	-	-	-	-	-	-	-	-	AmpH*;OKP-B-15*?;LAP-2	-	SHV-2?	-	-	-
SKP000490	Klebsiella pneumoniae	strong	132	107797	368156	ST2128	0	0	7	10	-	0	-	0	-	0	-	0	-	-	wzi361	KL126	?+	Good	99.38%		OL101	?-	Good	91.69%	OL101_02_rfbA,OL101_09_glycosylhydrolase	ST2128	2	1	1	1	2	4	9	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Aph4-Ia;Aac3-Iva*?;AadA2*;Aph3-Ia*	-	-	Qnr-S1	-	-	-	FloR*	-	SulII	TetA	DfrA12	AmpH*;LAP-2	-	-	-	SHV-61	-
SKP000491	Klebsiella pneumoniae	strong	176	150382	561022	ST76	0	1	7	9	-	0	-	0	-	0	-	0	-	-	wzi23	KL35	?-	Good	99.16%	KL35_18_manC	O5	?-*	Good	94.18%	O5_01_manC	ST76	4	1	1	1	21	1	35	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	StrB;StrA;Aac3-IId*	-	-	Qnr-S1	-	-	-	CatA1*	-	SulII	TetD	DfrA5	AmpH*;LAP-2;SHV-187*	-	CTX-M-14	-	-	-
SKP000492	Klebsiella pneumoniae	strong	161	123145	295676	ST2129	0	1	8	12	-	0	-	0	-	0	-	0	-	-	wzi64	KL64	none	Very high	99.90%		O1v1	none	Very high	98.62%		ST2129	2	3	1	1	10	1	5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	AadA2*;Aac3-IId*;AadA5	-	-	QnrB4	-	MphA	-	CatA1*	-	SulI	-	DfrA12;DfrA1*	AmpH*;DHA-1	-	SHV-101*;CTX-M-9	-	-	TEM-30*
SKP000494	Klebsiella pneumoniae	strong	116	154514	570153	ST327	0	1	6	7	-	0	-	0	-	0	-	0	-	-	wzi39	KL39	*	Very high	99.27%		O1v1	none	Very high	98.35%		ST327	2	1	1	1	10	1	19	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	StrB;StrA	-	-	-	-	-	-	CatA1*	-	SulII	TetD	DfrA5	AmpH*	-	SHV-101*	-	-	-
SKP000497	Klebsiella pneumoniae	strong	179	101866	426810	ST2130	0	1	8	10	-	0	-	0	-	0	-	0	-	-	wzi224	KL49	?-+	Good	98.88%	KL49_11_wclK	O1v1	?-	Good	97.71%	O1/O2v1_07_kfoC	ST2130	2	1	2	37	7	1	19	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Aac3-IId*;AadA2*	-	-	QnrB4	-	MphA	-	CatA1*	-	SulI	-	DfrA12	AmpH*;DHA-1	-	SHV-13*;CTX-M-9	-	-	TEM-30*
SKP000500	Klebsiella quasipneumoniae subsp. similipneumoniae	strong	85	185224	380476	ST2131	0	1	6	7	-	0	-	0	-	0	-	0	-	-	wzi398	KL67	none	Very high	99.99%		O12	none	Very high	98.21%		ST2131	18	22	26	22	171	20	51	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	AadA5;Aac3-IIa*	PmrB-65%	-	-	-	MphA	-	-	-	SulI	-	DfrA17	AmpH*;OKP-B-15*?	-	CTX-M-14	-	-	-
SKP000503	Klebsiella pneumoniae	strong	167	101429	328109	ST2132	0	1	6	7	-	0	-	0	-	0	-	0	-	-	wzi213	KL115	none	Perfect	100.00%		O3b	none	Very high	99.22%		ST2132	63	3	3	1	186	100	239	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	StrB;StrA	-	-	-	-	-	-	CatA1*	-	SulII	TetD	DfrA5	AmpH*	-	SHV-12*	-	-	-
SKP000504	Klebsiella pneumoniae	strong	147	162522	450598	ST111	0	0	5	6	-	0	-	0	-	0	-	0	-	-	wzi350	KL113	?*	Good	96.50%		O1v2	none	Very high	98.71%		ST111	2	1	5	1	17	4	42	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	StrB;StrA	-	-	-	-	-	-	CatA1*	-	SulII	TetD	DfrA5	AmpH*;SHV-187*	-	-	-	-	-
SKP000505	Klebsiella pneumoniae	strong	118	163283	464746	ST36	1	1	8	9	ybt 16; ICEKp12	237	-	0	-	0	-	0	-	-	wzi149	KL62	none	Very high	99.98%		O2v1	none	Very high	98.86%		ST36	2	1	2	1	7	1	7	6	15	28	21	11	47	43	2	11	4	27	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	StrB*;StrA*	-	-	GyrA-83Y	-	-	-	CatA2*	-	SulII	TetD	DfrA14	AmpH*	-	SHV-13*	-	-	TEM-30*
SKP000531	Klebsiella pneumoniae	strong	112	185707	377126	ST198	1	0	1	1	ybt 2; ICEKp1	323	-	0	-	0	iro 3	7	rmpA_11(ICEKp1)	-	wzi85	KL30	*	Very high	96.45%		O1v1	none	Very high	98.15%		ST198	25	33	1	26	7	1	56	8	7	9	6	5	13	1	6	7	7	6	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	AmpH*	-	-	-	SHV-77*	-
SKP000533	Klebsiella pneumoniae	strong	63	214635	641700	ST60	1	0	0	0	ybt 2; ICEKp1	324	-	0	-	0	iro 3	7	rmpA_11(ICEKp1)	-	wzi5	KL5	none	Very high	99.97%		O1v1	none	Very high	98.09%		ST60	2	1	2	1	4	4	8	8	7	9	6	5	13	36	6	7	7	6	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	SHV-187*;AmpH*	-	-	-	-	-
SKP000534	Klebsiella pneumoniae	strong	151	149733	504207	ST2058	5	0	0	0	ybt 12; ICEKp10	317	clb 1	5	iuc 2	31	iro 2	27	rmpA_3(KpVP-2)	-	wzi194	KL108	none	Very high	97.57%		O1v2	-	High	98.52%	O1/O2v2_09_gmlB	ST2058	2	3	2	4	7	4	24	7	1	1	22	1	49	45	1	1	1	13	1	14	1	1	1	3	1	9	7	1	1	1	3	5	3	-	-	-	-	-	-	-	-	-	-	-	-	AmpH*;SHV-187*	-	-	-	-	-
SKP000537	Klebsiella pneumoniae	strong	95	172451	350092	ST35	0	0	1	1	-	0	-	0	-	0	-	0	-	-	wzi37	KL22	none	Very high	99.49%		O1v1	none	Very high	98.11%		ST35	2	1	2	1	10	1	19	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	AmpH*	-	-	-	SHV-33	-
SKP000541	Klebsiella pneumoniae	strong	107	192087	523726	ST791	1	0	8	11	ybt 14; ICEKp5	145	-	0	-	0	-	0	-	-	wzi322	KL62	none	Very high	99.71%		O1v1	none	Very high	98.19%		ST791	2	1	1	37	9	4	64	4	4	5	4	1	8	47	2	4	4	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Aph3-Ia*?;StrB*;StrA*	-	-	-	-	MphA	-	CatA2*	-	SulII;SulI?	TetA	DfrA14	AmpH*	-	-	-	SHV-1*?	TEM-30*
SKP000569	Klebsiella variicola	strong	181	168550	455618	ST2139	0	0	0	0	-	0	-	0	-	0	-	0	-	-	wzi244	KL14	-*	High	90.78%	KL14_13	O5	none	Very high	99.55%		ST2139	16	24	43	38	54	22	346	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	AmpH*;LEN-24*	-	-	-	-	-
SKP000608	Klebsiella pneumoniae	strong	98	165940	395678	ST273	0	1	8	12	-	0	-	0	-	0	-	0	-	-	wzi174	KL74	?	Good	98.95%		O3b	?*	Good	91.72%		ST273	3	4	6	1	7	4	4	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	StrB*;StrA*;Aac3-IId*	-	-	Qnr-S1;GyrA-83I;ParC-80I	-	-	-	CatA2*	-	SulII	TetD	DfrA14	SHV-67*;AmpH*;LAP-2	-	CTX-M-14	-	-	TEM-30*
SKP000613	Klebsiella pneumoniae	strong	94	214828	626244	ST530	0	0	5	6	-	0	-	0	-	0	-	0	-	-	wzi115	KL54	none	Very high	99.94%		O1v2	none	Very high	99.17%		ST530	2	39	2	1	1	4	24	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	AadA2*	-	-	-	-	-	-	CatA2*	-	SulI;SulII	TetD	DfrA12	AmpH*;SHV-187*	-	-	-	-	-
SKP000616	Klebsiella pneumoniae	strong	63	254015	488609	ST587	0	0	0	0	-	0	-	0	-	0	-	0	-	-	wzi27	KL27	none	Very high	99.99%		O2v2	none	Very high	98.42%		ST587	2	5	2	52	1	1	7	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	SHV-187*;AmpH*	-	-	-	-	-
SKP000619	Klebsiella pneumoniae	strong	61	164036	349177	ST1948	4	0	2	3	ybt 9; ICEKp3	171	-	0	iuc 3	32	-	0	-	-	wzi119	KL24	?-	Good	99.22%	KL24_09_wcuV	O1v1	none	Very high	98.34%		ST1948	2	1	2	144	10	1	19	5	11	6	25	1	54	37	9	5	5	11	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	TetA	-	AmpH*	-	-	-	SHV-33;TEM-135	-
SKP000627	Klebsiella quasipneumoniae subsp. similipneumoniae	strong	179	127800	385688	ST2143	0	0	3	3	-	0	-	0	-	0	-	0	-	-	wzi400	KL107	?-*	None	84.07%	KL107_05_wzb,KL107_06_wzc,KL107_07_wbaP,KL107_08,KL107_09,KL107_10,KL107_12,KL107_14,KL107_15	OL101	?-	None	95.44%	OL101_01_rfbB,OL101_03_rfbD,OL101_04_rfbC,OL101_09_glycosylhydrolase	ST2143	18	22	18	16	11	13	179	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Qnr-S1	-	-	-	-	-	-	-	-	AmpH*	-	-	-	OKP-B-3*	TEM-30*
strain	species	species_match	contig_count	N50	largest_contig	ST	virulence_score	resistance_score	num_resistance_classes	num_resistance_genes	Yersiniabactin	YbST	Colibactin	CbST	Aerobactin	AbST	Salmochelin	SmST	rmpA	rmpA2	wzi	K_locus	K_locus_problems	K_locus_confidence	K_locus_identity	K_locus_missing_genes	O_locus	O_locus_problems	O_locus_confidence	O_locus_identity	O_locus_missing_genes	Chr_ST	gapA	infB	mdh	pgi	phoE	rpoB	tonB	ybtS	ybtX	ybtQ	ybtP	ybtA	irp2	irp1	ybtU	ybtT	ybtE	fyuA	clbA	clbB	clbC	clbD	clbE	clbF	clbG	clbH	clbI	clbL	clbM	clbN	clbO	clbP	clbQ	AGly	Col	Fcyn	Flq	Gly	MLS	Ntmdz	Phe	Rif	Sul	Tet	Tmt	Bla	Bla_Carb	Bla_ESBL	Bla_ESBL_inhR	Bla_broad	Bla_broad_inhR
SKP000638	Klebsiella quasipneumoniae subsp. similipneumoniae	strong	253	123063	252911	ST2144	0	1	7	10	-	0	-	0	-	0	-	0	-	-	wzi328	KL64	?*	Good	96.86%		O12	?	Good	94.84%		ST2144	18	109	26	63	254	38	359	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Aac3-IIa;Aph3''Ia;AadB	-	-	QnrVC4	-	-	-	CmlA5;CatA2*	-	-	-	DfrA14	AmpH*;SCO-1;OXA-10	-	VEB-1	-	OKP-B-1*	TEM-30*
SKP000650	Klebsiella pneumoniae	strong	138	93922	260094	ST515	0	0	4	5	-	0	-	0	-	0	-	0	-	-	wzi254	KL18	none	Very high	98.85%		O2v1	none	Very high	98.78%		ST515	2	1	1	1	1	1	4	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	StrB;StrA*	-	-	-	-	-	-	-	-	SulII	-	DfrA14	SHV-173*;AmpH*	-	-	-	-	TEM-30*
SKP000663	Klebsiella quasipneumoniae subsp. similipneumoniae	strong	91	83763	250289	ST489-3LV	0	0	1	1	-	0	-	0	-	0	-	0	-	-	wzi365	KL132	*	Very high	97.35%		O12	-	High	99.09%	O12_03_rfbD	ST489-3LV	18	22	26	59	98	105	314	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	AmpH*	-	-	-	OKP-B-1*	-
SKP000673	Klebsiella pneumoniae	strong	103	226801	517675	ST2145	0	0	1	1	-	0	-	0	-	0	-	0	-	-	wzi50	KL15	none	Very high	99.97%		O4	none	Very high	99.67%		ST2145	2	6	17	1	20	10	360	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	AmpH*	-	-	-	SHV-32	-
SKP000680	Klebsiella quasipneumoniae subsp. similipneumoniae	strong	42	334269	663820	ST1887	0	0	1	1	-	0	-	0	-	0	-	0	-	-	wzi437	KL121	?-	Good	97.38%	KL121_22_manC	O5	?-	Good	94.74%	O5_01_manC	ST1887	18	22	74	64	154	20	99	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	AmpH*	-	-	-	OKP-B-8*	-
SKP000692	Klebsiella pneumoniae	strong	99	158393	484677	ST15	0	1	6	7	-	0	-	0	-	0	-	0	-	-	wzi215	KL117	none	Very high	99.64%		O1v1	none	Very high	98.50%		ST15	1	1	1	1	1	1	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	StrB*;StrA*	-	-	-	-	-	-	CatA2*	-	SulII	TetD*	DfrA14	SHV-28*;AmpH*	-	CTX-M-65	-	-	-
SKP000710	Klebsiella pneumoniae	strong	47	177132	441772	ST2142	0	0	1	1	-	0	-	0	-	0	-	0	-	-	wzi229	KL7	none	Very high	98.49%		O2v2	none	Very high	98.36%		ST2142	4	5	1	1	1	4	46	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Qnr-S1	-	-	-	-	-	-	-	-	AmpH*;SHV-187*;LAP-2	-	-	-	-	-
strain	species	species_match	contig_count	N50	largest_contig	ST	virulence_score	resistance_score	num_resistance_classes	num_resistance_genes	Yersiniabactin	YbST	Colibactin	CbST	Aerobactin	AbST	Salmochelin	SmST	rmpA	rmpA2	wzi	K_locus	K_locus_problems	K_locus_confidence	K_locus_identity	K_locus_missing_genes	O_locus	O_locus_problems	O_locus_confidence	O_locus_identity	O_locus_missing_genes	Chr_ST	gapA	infB	mdh	pgi	phoE	rpoB	tonB	ybtS	ybtX	ybtQ	ybtP	ybtA	irp2	irp1	ybtU	ybtT	ybtE	fyuA	clbA	clbB	clbC	clbD	clbE	clbF	clbG	clbH	clbI	clbL	clbM	clbN	clbO	clbP	clbQ	AGly	Col	Fcyn	Flq	Gly	MLS	Ntmdz	Phe	Rif	Sul	Tet	Tmt	Bla	Bla_Carb	Bla_ESBL	Bla_ESBL_inhR	Bla_broad	Bla_broad_inhR
SKP000725	Klebsiella pneumoniae	strong	285	100236	419607	ST42	0	1	8	11	-	0	-	0	-	0	-	0	-	-	wzi29	KL106	?	Good	99.94%		O1v2	none	Very high	98.52%		ST42	2	6	1	3	8	1	15	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Aac3-IId*;AadA2*	-	-	GyrA-83Y;ParC-80I	-	-	-	CatA1*	-	SulII;SulI	TetA	DfrA33*	AmpH*;IMP-39	-	SHV-12	-	-	TEM-30*
SKP000729	Klebsiella pneumoniae	strong	208	126488	584448	ST11	0	0	9	14	-	0	-	0	-	0	-	0	-	-	wzi96	KL38	?-	Good	99.68%	KL38_07_wcaJ	O3b	none	Very high	99.29%		ST11	3	3	1	1	1	1	4	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	AadA1-pm*?;Aph3-Ia*;AadA2*	-	-	GyrA-83I;ParC-80I	-	MphA;MefB	-	CmlA1?	-	SulIII;SulI	TetA	DfrA12	AmpH*;CMY-2*	-	-	-	SHV-11	TEM-30*
SKP000733	Klebsiella quasipneumoniae subsp. similipneumoniae	strong	236	127321	252056	ST138	0	1	8	10	-	0	-	0	-	0	-	0	-	-	wzi233	KL1	*	High	94.27%		O5	*	Very high	95.03%		ST138	18	22	26	23	31	13	49	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	StrB;StrA*	-	-	QnrB1?;Qnr-S1	-	-	-	-	-	SulII	TetA	DfrA14	AmpH*;LAP-2;OXA-1	-	CTX-M-15	-	OKP-B-2	TEM-30*
SKP000736	Klebsiella pneumoniae	strong	114	147166	580144	ST2039-1LV	5	0	0	0	ybt 12; ICEKp10	41	clb 1	2	iuc 2	3	iro 2	5	rmpA_3*(KpVP-2)	-	wzi257	KL2	none	Very high	98.55%		O1v1	none	Very high	98.64%		ST2039-1LV	2	-	2	4	9	4	13	19	1	1	20	1	46	42	1	1	21	13	1	13	1	1	1	3	5	6	6	1	1	1	4	1	1	-	-	-	-	-	-	-	-	-	-	-	-	SHV-187*;AmpH*	-	-	-	-	-
SKP000738	Klebsiella pneumoniae	strong	139	165696	479151	ST23	5	0	0	0	ybt 1; ICEKp10	51	clb 2	29	iuc 1	1	iro 1	2	rmpA_2(KpVP-1)	rmpA2_5	wzi1	KL1	none	Very high	100.00%		O1v2	none	Very high	99.13%		ST23	2	1	1	1	9	4	12	2	2	2	2	2	44	6	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	-	-	-	-	-	-	-	-	-	-	-	-	AmpH;SHV-190*	-	-	-	-	-
SKP000739	Klebsiella pneumoniae	strong	127	256364	374146	ST828	4	0	0	0	ybt 15; ICEKp11?	274	-	0	iuc 1	1	iro 1	1	rmpA_2(KpVP-1)	rmpA2_2*	wzi5	KL5	none	Very high	99.98%		O1v1	none	Very high	98.11%		ST828	2	1	1	26	1	1	54	6	15	5	4	1	45	41	2	1	4	26	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	SHV-36*;AmpH*	-	-	-	-	-
SKP000742	Klebsiella pneumoniae	strong	333	82873	268909	ST359	0	1	6	7	-	0	-	0	-	0	-	0	-	-	0	KL71	?-*	None	93.88%	KL71_01_galF,KL71_02_cpsACP,KL71_03_wzi,KL71_04_wza,KL71_09_wcqJ,KL71_12	O4	none	Very high	99.75%		ST359	10	1	2	1	9	27	6	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	AadA2;AadB	-	-	Qnr-A1*	-	-	-	CatA1*	-	SulI	-	DfrA16*	AmpH*;SHV-187*	-	CTX-M-9	-	-	-
SKP000743	Klebsiella pneumoniae	strong	186	140548	420954	ST184	0	1	2	2	-	0	-	0	-	0	-	0	-	-	wzi212	KL113	none	Very high	100.00%		O1v2	none	Very high	98.78%		ST184	3	1	1	4	7	4	66	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Aac3-IId*	-	-	-	-	-	-	-	-	-	-	-	AmpH*	-	SHV-12	-	-	-
SKP000744	Klebsiella quasipneumoniae subsp. similipneumoniae	strong	39	351510	613365	ST734	0	0	1	1	-	0	-	0	-	0	-	0	-	-	wzi398	KL146	none	Perfect	100.00%		O12	none	Very high	98.97%		ST734	18	15	26	22	94	13	165	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	AmpH*	-	-	-	OKP-B-1*	-
SKP000745	Klebsiella pneumoniae	strong	195	107889	295582	ST2127	0	1	8	10	-	0	-	0	-	0	-	0	-	-	wzi47	KL47	none	Perfect	100.00%		O1v1	?-	Good	98.34%	O1/O2v1_03_wbbM	ST2127	12	1	1	152	5	1	36	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	StrB;StrA*;Aac3-IIa*	-	-	QnrB1?	-	-	-	-	-	SulII	TetA	DfrA14	AmpH*;OXA-1	-	CTX-M-15	-	SHV-75	TEM-30*
SKP000749	Klebsiella pneumoniae	strong	57	165520	359557	ST195-1LV	1	0	1	1	ybt 9; ICEKp3	209	-	0	-	0	-	0	-	-	wzi305	KL55	*	Very high	96.22%		O3/O3a	*	Very high	95.50%		ST195-1LV	4	-	1	29	1	4	23	5	19	6	5	1	51	48	9	5	5	21	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	AmpH*	-	-	-	SHV-11*	-
SKP000750	Klebsiella pneumoniae	strong	131	92715	368296	ST309	0	0	6	8	-	0	-	0	-	0	-	0	-	-	wzi42	KL42	none	Very high	99.98%		O4	none	Very high	99.91%		ST309	2	9	2	1	13	1	10	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	StrB*;StrA*;Aac3-IId*	-	-	Qnr-S1	-	-	-	CatA2*	-	SulII	TetD	DfrA14	AmpH*;SHV-187*;LAP-2	-	-	-	-	-
SKP000751	Klebsiella pneumoniae	strong	112	137106	343518	ST220	0	0	5	5	-	0	-	0	-	0	-	0	-	-	wzi177	KL114	none	Very high	99.98%		O1v2	none	Very high	98.54%		ST220	2	1	2	1	45	4	9	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	AadA2	-	-	-	-	-	-	CmlA5*	-	SulI	TetA*?	DfrA15b*	AmpH*;SHV-187*	-	-	-	-	-
SKP000752	Klebsiella pneumoniae	strong	151	199328	479719	ST105	1	0	0	0	ybt 15; ICEKp11	276	-	0	-	0	-	0	-	-	wzi383	KL102	none	Very high	99.24%		O2v2	?-	Good	98.45%	O1/O2v2_06_wbbO	ST105	2	3	2	1	1	4	18	6	15	5	4	1	48	44	2	1	4	26	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	SHV-187*;AmpH*	-	-	-	-	-
SKP000753	Klebsiella pneumoniae	strong	94	169475	426979	ST177	0	0	1	1	-	0	-	0	-	0	-	0	-	-	wzi12	KL12	none	Very high	99.98%		OL103	*	High	94.57%		ST177	2	9	2	30	13	1	16	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	AmpH*	-	-	-	SHV-77*	-
SKP000754	Klebsiella pneumoniae	strong	116	187515	510878	ST222	0	0	0	0	-	0	-	0	-	0	-	0	-	-	wzi24	KL54	none	Very high	99.56%		O2v2	none	Very high	98.59%		ST222	2	1	2	2	7	4	4	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	AmpH*;SHV-187*	-	-	-	-	-
SKP000755	Klebsiella pneumoniae	strong	324	34593	222644	ST256	0	0	0	0	-	0	-	0	-	0	-	0	-	-	wzi209	KL47	?-+	Good	98.67%	KL47_01_galF,KL47_19_ugd	OL101	?*	Good	95.31%		ST256	2	1	2	1	13	1	16	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	AmpH*	-	-	-	-	-
SKP000756	Klebsiella variicola	strong	58	172475	465316	ST203	0	0	0	0	-	0	-	0	-	0	-	0	-	-	wzi223	KL46	-*	Good	92.01%	KL46_18_manC,KL46_19_manB,KL46_20_ugd	O5	-	Good	99.78%	O5_01_manC,O5_02_manB	ST203	16	18	43	41	47	30	71	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	AmpH*;LEN-24*	-	-	-	-	-
SKP000757	Klebsiella variicola	strong	112	189584	636423	ST204	0	0	0	0	-	0	-	0	-	0	-	0	-	-	wzi397	KL127	?-*	Good	94.58%	KL127_15_rmlB,KL127_17_rmlD,KL127_18_rmlC	OL103	?-	Good	100.00%	OL103_01_rmlC	ST204	16	32	21	31	38	22	67	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	LEN-24*;AmpH*	-	-	-	-	-
SKP000758	Klebsiella pneumoniae	strong	75	174838	387971	ST245	0	0	1	1	-	0	-	0	-	0	-	0	-	-	wzi121	KL43	none	Very high	99.43%		O2v1	none	Very high	98.71%		ST245	2	1	1	1	2	1	13	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	AmpH*	-	-	-	SHV-77*	-
SKP000759	Klebsiella variicola	strong	68	205009	709645	ST197	0	0	0	0	-	0	-	0	-	0	-	0	-	-	wzi287	KL45	-+	Low	93.49%	KL45_05_wzb,KL45_06_wzc	O2v1	*	High	93.96%		ST197	16	28	21	27	47	22	67	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	LEN-24*;AmpH*	-	-	-	-	-
SKP000761	Klebsiella pneumoniae	strong	112	189723	392851	ST178	0	0	0	0	-	0	-	0	-	0	-	0	-	-	wzi221	KL38	*	Very high	96.68%		O12	none	Very high	98.02%		ST178	2	1	1	1	40	1	61	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	AmpH*;SHV-168*	-	-	-	-	-
SKP000764	Klebsiella pneumoniae	strong	307	35760	118038	ST187	0	0	0	0	-	0	-	0	-	0	-	0	-	-	wzi42	KL42	none	Very high	99.81%		O4	none	Very high	99.94%		ST187	23	31	2	1	9	4	23	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	AmpH*	-	-	-	-	-
SKP000765	Klebsiella pneumoniae	strong	305	35530	148673	ST224	0	0	0	0	-	0	-	0	-	0	-	0	-	-	wzi42	KL42	none	Very high	99.80%		OL101	*	High	94.95%		ST224	2	1	2	6	9	1	10	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	AmpH*	-	-	-	-	-
